user_id,age,occupation,job_title,education,city,income,work_years,sesame_score,transaction_frequency,transaction_amount,kyc_raw_text,reasoning_chain,risk_score,is_risky_user
8649,44,销售,大客户经理,高中,苏州,21680.92484293632,23,703.9689511565678,20,7070.700801483684,"KYC核查结果：用户8649在销售领域任大客户经理一职，月薪约1,807元。学历高中，年龄44岁，居住地苏州。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易20笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1718012339334497,0
9335,31,医疗,医生,本科,北京,12221.274161403177,6,689.3079842938178,49,33367.79285794502,"KYC核查结果：用户9335在医疗领域任医生一职，月薪约1,018元。学历本科，年龄31岁，居住地北京。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易49笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.2377064644280133,0
7346,38,服务,服务主管,中专,西安,5749.446437770085,4,719.5447701646722,27,38595.119406170445,"用户7346，38岁，西安市民，学历中专。现任职位：服务主管。工作行业：服务。年收入约5,749元。拥有4年服务行业经验。",[职业风险] 服务行业风险较高，需重点关注|[交易稀疏] 月均交易27笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.25505953206481,0
3655,56,技术,技术总监,博士,北京,23146.337532847894,28,660.8700524594843,22,28136.40017280185,"用户3655，56岁，北京市民，学历博士。现任职位：技术总监。工作行业：技术。年收入约23,146元。在北京定居8年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易22笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.2380557042231827,0
7583,28,管理,项目经理,本科,成都,13919.431616246666,2,737.9959097703845,54,25874.80841443103,"申请人基本信息：姓名编号7583，出生于1998年，常驻成都。教育背景：本科。现职：项目经理@管理行业。收入水平：13,919/年。从业2年。",[交易活跃] 月均交易54笔，经济活跃度高|[低风险] 综合评分0.13，可以正常审批,0.1317695179171947,0
1591,28,管理,副总经理,高中,北京,27624.670467813074,5,623.1672684195061,31,17888.98390961484,"用户1591，28岁，北京市民，学历高中。现任职位：副总经理。工作行业：管理。年收入约27,625元。在北京定居10年。",[交易稀疏] 月均交易31笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2815247964104519,0
2433,47,技术,工程师,本科,北京,24514.84517433687,22,640.886201383213,23,17944.752574657305,"申请人基本信息：姓名编号2433，出生于1979年，常驻北京。教育背景：本科。现职：工程师@技术行业。收入水平：24,515/年。从业22年。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易23笔，可能存在隐性收入|[低风险] 综合评分0.25，可以正常审批,0.2460162336668082,0
9417,53,金融,CFO,本科,成都,17019.541345528924,27,693.2422586714995,50,21745.8250906601,"申请人基本信息：姓名编号9417，出生于1973年，常驻成都。教育背景：本科。现职：CFO@金融行业。收入水平：17,020/年。从业27年。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易50笔，可能存在隐性收入|[低风险] 综合评分0.27，可以正常审批,0.2659787849360593,0
1142,60,医疗,护士长,高中,杭州,28666.683014643997,37,632.4140970871027,37,49620.18037862319,"用户1142，60岁，杭州市民，学历高中。现任职位：护士长。工作行业：医疗。年收入约28,667元。拥有37年医疗行业经验。",[交易稀疏] 月均交易37笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2783039127358945,0
3989,24,技术,CTO,高中,北京,16345.63473588703,2,850.0,16,10682.115628206724,"KYC核查结果：用户3989在技术领域任CTO一职，月薪约1,362元。学历高中，年龄24岁，居住地北京。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易16笔，可能存在隐性收入|[低风险] 综合评分0.00，可以正常审批,0.0,0
4892,38,教育,校长,本科,北京,12565.263277080432,8,677.729467534227,37,26656.22488718672,"用户4892，38岁，北京市民，学历本科。现任职位：校长。工作行业：教育。年收入约12,565元。25年在广州工作过。",[交易稀疏] 月均交易37笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2824040931990538,0
5442,48,技术,CTO,高中,武汉,18138.86583834162,27,628.7854063449666,43,20289.524230902927,"KYC核查结果：用户5442在技术领域任CTO一职，月薪约1,512元。学历高中，年龄48岁，居住地武汉。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易43笔，可能存在隐性收入|[低风险] 综合评分0.30，可以正常审批,0.2972398399673902,0
1390,34,医疗,诊疗主任,硕士,广州,10833.90604454046,12,788.44310179053,20,9594.040675777258,KYC核查结果：用户1390在医疗领域任诊疗主任一职，月薪约903元。学历硕士，年龄34岁，居住地广州。职业发展稳定，行业内资深人士。,[交易稀疏] 月均交易20笔，可能存在隐性收入|[低风险] 综合评分0.07，可以正常审批,0.0724198802464353,0
4811,38,医疗,护士长,本科,杭州,13942.149677521154,14,753.708648643441,1,28982.06880538452,"KYC核查结果：用户4811在医疗领域任护士长一职，月薪约1,162元。学历本科，年龄38岁，居住地杭州。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易1笔，可能存在隐性收入|[低风险] 综合评分0.11，可以正常审批,0.1132839427724222,0
2517,29,医疗,医生,中专,苏州,12729.446037358912,0,713.9844517904303,32,27067.727522826062,"KYC核查结果：用户2517在医疗领域任医生一职，月薪约1,061元。学历中专，年龄29岁，居住地苏州。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易32笔，可能存在隐性收入|[低风险] 综合评分0.16，可以正常审批,0.1600182920112585,0
1494,53,制造,生产总监,本科,西安,12728.916199515808,25,712.5721238129545,18,1800.9865965734402,"KYC核查结果：用户1494在制造领域任生产总监一职，月薪约1,061元。学历本科，年龄53岁，居住地西安。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易18笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2622782718171765,0
8975,37,教育,校长,本科,南京,16895.54991300397,14,668.4060549161438,25,10463.862784226205,"KYC核查结果：用户8975在教育领域任校长一职，月薪约1,408元。学历本科，年龄37岁，居住地南京。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易25笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.2922759418534947,0
2970,53,制造,工程师,本科,武汉,16462.31058356679,25,740.5624544021288,32,29221.700461792738,"申请人基本信息：姓名编号2970，出生于1973年，常驻武汉。教育背景：本科。现职：工程师@制造行业。收入水平：16,462/年。从业25年。",[交易稀疏] 月均交易32笔，可能存在隐性收入|[低风险] 综合评分0.23，可以正常审批,0.2333000472072078,0
5004,20,管理,总经理,本科,北京,20507.97187022721,0,705.3257268339759,25,38091.9087695631,"KYC核查结果：用户5004在管理领域任总经理一职，月薪约1,709元。学历本科，年龄20岁，居住地北京。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易25笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.170205027254146,0
4453,27,技术,数据科学家,本科,广州,23683.411150441243,7,709.3190743502138,24,4071.0386823818,"KYC核查结果：用户4453在技术领域任数据科学家一职，月薪约1,974元。学历本科，年龄27岁，居住地广州。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易24笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1655069713526896,0
3019,45,管理,总经理,硕士,西安,12852.644217653611,16,702.8585733524442,24,4423.014003207443,"用户3019，45岁，西安市民，学历硕士。现任职位：总经理。工作行业：管理。年收入约12,853元。24年在西安工作过。",[交易稀疏] 月均交易24笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1731075607618304,0
1407,57,服务,酒店经理,本科,武汉,9347.564622999758,31,733.005659821205,16,22663.08356418117,"申请人基本信息：姓名编号1407，出生于1969年，常驻武汉。教育背景：本科。现职：酒店经理@服务行业。收入水平：9,348/年。从业31年。",[职业风险] 服务行业风险较高，需重点关注|[交易稀疏] 月均交易16笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2583707441808984,0
5044,29,医疗,诊疗主任,高中,南京,18708.94582748591,0,662.2727890756346,38,2486.0323770189816,"KYC核查结果：用户5044在医疗领域任诊疗主任一职，月薪约1,559元。学历高中，年龄29岁，居住地南京。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易38笔，可能存在隐性收入|[高风险] 综合评分0.27，建议拒绝或额度控制,0.2676042097281218,1
2100,56,金融,风控总监,本科,武汉,25934.07744205792,25,657.7416091586658,12,31235.596665692043,"KYC核查结果：用户2100在金融领域任风控总监一职，月薪约2,161元。学历本科，年龄56岁，居住地武汉。职业发展稳定，行业内资深人士。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易12笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2648770250579618,0
7611,35,管理,人力资源,高中,北京,20857.922899389618,14,650.897025782823,47,37650.40067141091,"申请人基本信息：姓名编号7611，出生于1991年，常驻北京。教育背景：高中。现职：人力资源@管理行业。收入水平：20,858/年。从业14年。",[交易稀疏] 月均交易47笔，可能存在隐性收入|[低风险] 综合评分0.25，可以正常审批,0.2495540173327453,0
1721,38,自营,商户,硕士,南京,13039.630251603196,12,720.8323285947233,33,10433.424719170102,"申请人基本信息：姓名编号1721，出生于1988年，常驻南京。教育背景：硕士。现职：商户@自营行业。收入水平：13,040/年。从业12年。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易33笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2791676714052767,0
760,41,金融,投资经理,博士,杭州,13018.994040447122,7,668.5085372012575,31,43467.876071570354,"申请人基本信息：姓名编号760，出生于1985年，常驻杭州。教育背景：博士。现职：投资经理@金融行业。收入水平：13,019/年。从业7年。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易31笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.276437818558639,0
3368,60,制造,工程师,硕士,杭州,11245.352259398687,31,756.8376755247667,43,35443.875117073185,"用户3368，60岁，杭州市民，学历硕士。现任职位：工程师。工作行业：制造。年收入约11,245元。在杭州定居9年。",[交易稀疏] 月均交易43笔，可能存在隐性收入|[低风险] 综合评分0.22，可以正常审批,0.2164504065155357,0
5036,60,医疗,护士长,硕士,北京,27720.55204167116,39,634.9543175748852,47,8676.262091091941,"用户5036，60岁，北京市民，学历硕士。现任职位：护士长。工作行业：医疗。年收入约27,721元。16年在苏州工作过。",[交易稀疏] 月均交易47笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.275405072885131,0
9951,56,管理,总经理,本科,苏州,30692.766257941657,25,683.0219235125635,43,44356.45159292917,"用户9951，56岁，苏州市民，学历本科。现任职位：总经理。工作行业：管理。年收入约30,693元。拥有25年管理行业经验。",[交易稀疏] 月均交易43笔，可能存在隐性收入|[低风险] 综合评分0.23，可以正常审批,0.2285870040328694,0
7170,46,管理,部门经理,本科,苏州,22428.615126834236,15,635.6294817415037,24,10192.125286512244,"KYC核查结果：用户7170在管理领域任部门经理一职，月薪约1,869元。学历本科，年龄46岁，居住地苏州。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易24笔，可能存在隐性收入|[低风险] 综合评分0.27，可以正常审批,0.2671565975215604,0
5129,55,技术,技术总监,本科,南京,21974.275491197735,34,638.5733543693469,50,10616.249254448696,"KYC核查结果：用户5129在技术领域任技术总监一职，月薪约1,831元。学历本科，年龄55岁，居住地南京。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易50笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2637624855506353,0
7430,52,管理,总经理,高中,西安,22987.3846009418,27,670.7305105663914,28,46779.070809810866,"KYC核查结果：用户7430在管理领域任总经理一职，月薪约1,916元。学历高中，年龄52岁，居住地西安。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易28笔，可能存在隐性收入|[高风险] 综合评分0.24，建议拒绝或额度控制,0.2424690704191343,1
1040,31,制造,生产主管,本科,上海,13275.516765929318,8,757.4146786032409,24,37789.75768734751,"申请人基本信息：姓名编号1040，出生于1995年，常驻上海。教育背景：本科。现职：生产主管@制造行业。收入水平：13,276/年。从业8年。",[交易稀疏] 月均交易24笔，可能存在隐性收入|[低风险] 综合评分0.20，可以正常审批,0.1980315167730391,0
9765,27,金融,交易员,高中,深圳,25725.081127594323,7,785.805869237029,54,26041.89452759425,"用户9765，27岁，深圳市民，学历高中。现任职位：交易员。工作行业：金融。年收入约25,725元。15年在苏州工作过。",[职业优势] 金融行业收入稳定，风险较低|[交易活跃] 月均交易54笔，经济活跃度高|[低风险] 综合评分0.08，可以正常审批,0.0755225067799658,0
1997,55,技术,工程师,本科,杭州,25658.144109728903,33,706.2631673678995,52,31518.12722005167,"KYC核查结果：用户1997在技术领域任工程师一职，月薪约2,138元。学历本科，年龄55岁，居住地杭州。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易活跃] 月均交易52笔，经济活跃度高|[低风险] 综合评分0.17，可以正常审批,0.1691021560377652,0
5632,64,教育,研究员,本科,成都,20559.504980652273,37,731.1934849363757,46,12119.375568469346,"申请人基本信息：姓名编号5632，出生于1962年，常驻成都。教育背景：本科。现职：研究员@教育行业。收入水平：20,560/年。从业37年。",[交易稀疏] 月均交易46笔，可能存在隐性收入|[低风险] 综合评分0.14，可以正常审批,0.1397723706630873,0
8508,44,金融,投资经理,中专,成都,29205.025451791415,16,696.1397090118729,30,39771.60976718555,"申请人基本信息：姓名编号8508，出生于1982年，常驻成都。教育背景：中专。现职：投资经理@金融行业。收入水平：29,205/年。从业16年。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易30笔，可能存在隐性收入|[低风险] 综合评分0.21，可以正常审批,0.2055817438335097,0
4908,20,医疗,医学博士,中专,苏州,7491.186317850214,0,684.2689669470932,33,16805.392718926203,"用户4908，20岁，苏州市民，学历中专。现任职位：医学博士。工作行业：医疗。年收入约7,491元。拥有0年医疗行业经验。",[交易稀疏] 月均交易33笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.2352288016473664,0
2429,44,管理,副总经理,本科,成都,27752.732307149738,11,647.8300392254689,30,18504.53541422232,"用户2429，44岁，成都市民，学历本科。现任职位：副总经理。工作行业：管理。年收入约27,753元。在成都定居7年。",[交易稀疏] 月均交易30笔，可能存在隐性收入|[低风险] 综合评分0.25，可以正常审批,0.2530900724224005,0
5945,35,管理,项目经理,高中,广州,27315.94861765476,11,760.2675380244787,15,47383.70956925577,"KYC核查结果：用户5945在管理领域任项目经理一职，月薪约2,276元。学历高中，年龄35岁，居住地广州。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易15笔，可能存在隐性收入|[低风险] 综合评分0.11，可以正常审批,0.1055676023241427,0
3063,57,技术,技术总监,硕士,南京,26906.4268502252,25,706.0828686985884,31,25428.11224565768,"用户3063，57岁，南京市民，学历硕士。现任职位：技术总监。工作行业：技术。年收入约26,906元。拥有25年技术行业经验。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易31笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1693142721193077,0
3520,58,金融,投资经理,本科,深圳,22481.90733920328,25,631.3331441243265,32,1969.3354479315933,"申请人基本信息：姓名编号3520，出生于1968年，常驻深圳。教育背景：本科。现职：投资经理@金融行业。收入水平：22,482/年。从业25年。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易32笔，可能存在隐性收入|[低风险] 综合评分0.29，可以正常审批,0.294392368331635,0
1609,63,销售,销售经理,硕士,深圳,21057.08793427495,37,680.5239857904406,29,36264.79020622237,"KYC核查结果：用户1609在销售领域任销售经理一职，月薪约1,755元。学历硕士，年龄63岁，居住地深圳。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易29笔，可能存在隐性收入|[高风险] 综合评分0.30，建议拒绝或额度控制,0.2954575205934262,1
4271,36,医疗,医院院长,本科,成都,8961.598965628174,3,685.1765802116784,36,8679.922620842815,"用户4271，36岁，成都市民，学历本科。现任职位：医院院长。工作行业：医疗。年收入约8,962元。在成都定居7年。",[交易稀疏] 月均交易36笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.2422753112953204,0
3964,20,医疗,护士长,高中,杭州,15090.132227660804,0,649.4571698195077,12,25587.198658722336,"用户3964，20岁，杭州市民，学历高中。现任职位：护士长。工作行业：医疗。年收入约15,090元。15年在杭州工作过。",[交易稀疏] 月均交易12笔，可能存在隐性收入|[低风险] 综合评分0.27，可以正常审批,0.2741361043193737,0
6809,22,教育,研究员,中专,武汉,5578.597091210946,0,729.0136887329082,36,49624.15955967187,KYC核查结果：用户6809在教育领域任研究员一职，月薪约465元。学历中专，年龄22岁，居住地武汉。职业发展稳定，行业内资深人士。,[交易稀疏] 月均交易36笔，可能存在隐性收入|[低风险] 综合评分0.14，可以正常审批,0.1423368367848138,0
8380,64,金融,风控总监,高中,西安,32743.91243656381,44,690.6069152592473,41,3759.276200819436,"KYC核查结果：用户8380在金融领域任风控总监一职，月薪约2,729元。学历高中，年龄64岁，居住地西安。职业发展稳定，行业内资深人士。",[职业优势] 金融行业收入稳定，风险较低|[交易稀疏] 月均交易41笔，可能存在隐性收入|[低风险] 综合评分0.23，可以正常审批,0.2281452123573117,0
6606,58,销售,销售总监,博士,苏州,14135.663493857472,27,753.8516050705307,9,2896.3562221333036,"KYC核查结果：用户6606在销售领域任销售总监一职，月薪约1,178元。学历博士，年龄58岁，居住地苏州。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易9笔，可能存在隐性收入|[低风险] 综合评分0.18，可以正常审批,0.1751976556287134,0
6177,26,教育,讲师,本科,苏州,14654.70275379368,1,731.5447852113572,37,36573.26575196891,"KYC核查结果：用户6177在教育领域任讲师一职，月薪约1,221元。学历本科，年龄26岁，居住地苏州。职业发展稳定，行业内资深人士。",[交易稀疏] 月均交易37笔，可能存在隐性收入|[低风险] 综合评分0.14，可以正常审批,0.1393590762219327,0
4157,38,自营,自由职业者,硕士,上海,19583.662212107753,8,748.3139784125927,47,10296.406651764322,"用户4157，38岁，上海市民，学历硕士。现任职位：自由职业者。工作行业：自营。年收入约19,584元。25年在深圳工作过。",[职业风险] 自营行业风险较高，需重点关注|[交易稀疏] 月均交易47笔，可能存在隐性收入|[高风险] 综合评分0.25，建议拒绝或额度控制,0.2516860215874072,1
4983,36,教育,讲师,本科,深圳,12354.1987529875,4,702.1138402813274,44,28590.517264561247,"用户4983，36岁，深圳市民，学历本科。现任职位：讲师。工作行业：教育。年收入约12,354元。在深圳定居10年。",[交易稀疏] 月均交易44笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1739837173160854,0
9849,58,管理,项目经理,本科,广州,30348.115488467614,35,687.4361169512699,25,47304.05621614614,"用户9849，58岁，广州市民，学历本科。现任职位：项目经理。工作行业：管理。年收入约30,348元。拥有35年管理行业经验。",[交易稀疏] 月均交易25笔，可能存在隐性收入|[低风险] 综合评分0.22，可以正常审批,0.2236015620315069,0
8615,51,技术,数据科学家,高中,苏州,16310.39812505644,21,690.4968429586324,49,26357.2445520379,"KYC核查结果：用户8615在技术领域任数据科学家一职，月薪约1,359元。学历高中，年龄51岁，居住地苏州。职业发展稳定，行业内资深人士。",[职业优势] 技术行业收入稳定，风险较低|[交易稀疏] 月均交易49笔，可能存在隐性收入|[低风险] 综合评分0.24，可以正常审批,0.2445152188805551,0
9128,40,服务,酒店经理,高中,西安,5964.6088992742025,9,778.2265111366311,35,45878.55259259484,"申请人基本信息：姓名编号9128，出生于1986年，常驻西安。教育背景：高中。现职：酒店经理@服务行业。收入水平：5,965/年。从业9年。",[职业风险] 服务行业风险较高，需重点关注|[交易稀疏] 月均交易35笔，可能存在隐性收入|[低风险] 综合评分0.19，可以正常审批,0.1943066708232524,0
8272,23,医疗,医院院长,本科,深圳,18033.48290177771,2,639.9468731230969,20,9056.706434846752,"用户8272，23岁，深圳市民，学历本科。现任职位：医院院长。工作行业：医疗。年收入约18,033元。16年在北京工作过。",[交易稀疏] 月均交易20笔，可能存在隐性收入|[低风险] 综合评分0.28，可以正常审批,0.2847652594506564,0
5299,25,制造,技术员,高中,西安,8037.090589802239,0,734.9126885928832,1,11508.331290792525,"申请人基本信息：姓名编号5299，出生于2001年，常驻西安。教育背景：高中。现职：技术员@制造行业。收入水平：8,037/年。从业0年。",[交易稀疏] 月均交易1笔，可能存在隐性收入|[低风险] 综合评分0.22，可以正常审批,0.2218571532545942,0
6483,58,教育,校长,中专,广州,18690.883447380216,29,733.303939746546,1,4148.258578784171,"用户6483，58岁，广州市民，学历中专。现任职位：校长。工作行业：教育。年收入约18,691元。拥有29年教育行业经验。",[交易稀疏] 月均交易1笔，可能存在隐性收入|[低风险] 综合评分0.15，可以正常审批,0.1545436929981,0
4885,28,服务,餐厅经理,本科,杭州,6785.738198516147,0,714.6442313715575,1,41744.873625986584,"用户4885，28岁，杭州市民，学历本科。现任职位：餐厅经理。工作行业：服务。年收入约6,786元。在杭州定居10年。",[职业风险] 服务行业风险较高，需重点关注|[交易稀疏] 月均交易1笔，可能存在隐性收入|[低风险] 综合评分0.26，可以正常审批,0.2601330310506229,0
7865,47,技术,CTO,本科,成都,14925.992622784026,19,649.9779476318538,55,29344.75279322709,"申请人基本信息：姓名编号7865，出生于1979年，常驻成都。教育背景：本科。现职：CTO@技术行业。收入水平：14,926/年。从业19年。",[职业优势] 技术行业收入稳定，风险较低|[交易活跃] 月均交易55笔，经济活跃度高|[高风险] 综合评分0.27，建议拒绝或额度控制,0.2735540585291046,1
3844,61,医疗,医生,本科,武汉,17533.74625263415,37,730.5452576317717,54,29342.14640168427,"KYC核查结果：用户3844在医疗领域任医生一职，月薪约1,461元。学历本科，年龄61岁，居住地武汉。职业发展稳定，行业内资深人士。",[交易活跃] 月均交易54笔，经济活跃度高|[低风险] 综合评分0.14，可以正常审批,0.140534991021445,0
1411,33,教育,讲师,硕士,武汉,9305.15697684394,2,685.9001432970682,30,48695.58059298075,KYC核查结果：用户1411在教育领域任讲师一职，月薪约775元。学历硕士，年龄33岁，居住地武汉。职业发展稳定，行业内资深人士。,[交易稀疏] 月均交易30笔，可能存在隐性收入|[低风险] 综合评分0.27，可以正常审批,0.273752789450163,0
5875,28,管理,人力资源,本科,上海,15293.39710099706,3,707.7227747043802,33,19172.59858692225,"用户5875，28岁，上海市民，学历本科。现任职位：人力资源。工作行业：管理。年收入约15,293元。拥有3年管理行业经验。",[交易稀疏] 月均交易33笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1673849709360233,0
9064,20,管理,人力资源,本科,苏州,9444.50377481962,0,711.7667458652063,40,4848.303538006054,"申请人基本信息：姓名编号9064，出生于2006年，常驻苏州。教育背景：本科。现职：人力资源@管理行业。收入水平：9,445/年。从业0年。",[交易稀疏] 月均交易40笔，可能存在隐性收入|[低风险] 综合评分0.16，可以正常审批,0.1626273578056396,0
5152,30,教育,讲师,本科,上海,10326.594877757308,0,705.2307410206643,37,24435.37328362143,"申请人基本信息：姓名编号5152，出生于1996年，常驻上海。教育背景：本科。现职：讲师@教育行业。收入水平：10,327/年。从业0年。",[交易稀疏] 月均交易37笔，可能存在隐性收入|[低风险] 综合评分0.17，可以正常审批,0.1703167752698067,0
9539,29,制造,工程师,高中,武汉,6670.425222971476,1,773.6712199162481,50,27187.413847289103,"用户9539，29岁，武汉市民，学历高中。现任职位：工程师。工作行业：制造。年收入约6,670元。23年在南京工作过。",[交易稀疏] 月均交易50笔，可能存在隐性收入|[低风险] 综合评分0.18，可以正常审批,0.1808187083239725,0
